ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
27402	"ENSG00000221988.8"	"PPT2"	chr6	+	32122806	32122960	32122363	32122554	32123464	32123560	27402	10,8	1,0	7,9	0,0	198	99	1	1.0	0.833,1.0	1.0,1.0	-0.084
27408	"ENSG00000167333.8"	"TRIM68"	chr11	-	4626308	4626791	4624470	4624570	4629256	4629368	27408	1,1	0,1	1,2	0,2	198	99	0.364848199879	1.0	1.0,0.333	1.0,0.333	0.0
27410	"ENSG00000170921.10"	"TANC2"	chr17	+	61151303	61151375	61086916	61086987	61176535	61176607	27410	2,7	0,0	36,23	0,2	171	99	0.87516337787	1.0	1.0,1.0	1.0,0.869	0.066
27411	"ENSG00000170921.10"	"TANC2"	chr17	+	61228630	61228741	61176535	61176718	61271351	61271443	27411	0,0	1,2	5,4	14,16	198	99	0.00137989207213	0.03666666549503313	0.0,0.0	0.152,0.111	-0.132
27413	"ENSG00000170921.10"	"TANC2"	chr17	+	61492888	61493035	61490903	61490995	61495667	61495768	27413	0,3	0,0	4,7	3,0	198	99	1	1.0	NA,1.0	0.4,1.0	0.3
27421	"ENSG00000134533.2"	"RERG"	chr12	-	15273996	15274053	15263860	15264351	15370362	15370537	27421	28,16	3,1	23,13	0,0	156	99	0.0160986111304	0.19700218023919885	0.856,0.91	1.0,1.0	-0.117
27422	"ENSG00000134533.2"	"RERG"	chr12	-	15370362	15370537	15273996	15274053	15490310	15490404	27422	25,11	3,0	14,10	0,0	198	99	0.167061145328	0.9315415967642201	0.806,1.0	1.0,1.0	-0.097
27423	"ENSG00000134533.2"	"RERG"	chr12	-	15490310	15490404	15273998	15274053	15501196	15501609	27423	5,3	0,0	6,12	1,0	193	99	1	1.0	1.0,1.0	0.755,1.0	0.123
27424	"ENSG00000143870.8"	"PDIA6"	chr2	-	10950368	10950546	10942624	10942766	10952803	10952880	27424	2,1	33,30	0,4	14,8	198	99	0.273371910862	1.0	0.029,0.016	0.0,0.2	-0.078
27429	"ENSG00000117335.14"	"CD46"	chr1	+	207934593	207934791	207932983	207933069	207940357	207940540	27429	284,233	1,0	247,177	0,0	198	99	1	1.0	0.993,1.0	1.0,1.0	-0.004
27430	"ENSG00000117335.14"	"CD46"	chr1	+	207940951	207940996	207940357	207940540	207941123	207941168	27430	4,3	68,38	7,3	87,31	144	99	0.554565014891	1.0	0.039,0.051	0.052,0.062	-0.012
27431	"ENSG00000117335.14"	"CD46"	chr1	+	207941123	207941168	207940357	207940540	207943665	207943707	27431	163,136	76,71	224,146	51,41	144	99	0.000185777397058	0.00922462406717389	0.596,0.568	0.751,0.71	-0.148
27432	"ENSG00000117335.14"	"CD46"	chr1	+	207941123	207941168	207940357	207940540	207956636	207956675	27432	42,26	2,4	53,27	5,1	144	99	0.757031073419	1.0	0.935,0.817	0.879,0.949	-0.038
27433	"ENSG00000117335.14"	"CD46"	chr1	+	207943665	207943707	207940357	207940540	207956636	207956675	27433	137,138	2,4	132,89	5,1	141	99	0.775535457967	1.0	0.98,0.96	0.949,0.984	0.004
27434	"ENSG00000117335.14"	"CD46"	chr1	+	207943665	207943707	207940549	207941168	207956636	207956675	27434	193,185	7,5	257,170	5,5	141	99	0.490649174396	1.0	0.951,0.963	0.973,0.96	-0.009
27435	"ENSG00000117335.14"	"CD46"	chr1	+	207958963	207959027	207958415	207958451	207966863	207966953	27435	310,257	0,0	287,196	1,0	163	99	1	1.0	1.0,1.0	0.994,1.0	0.003
27436	"ENSG00000117335.14"	"CD46"	chr1	+	207963597	207963690	207958963	207959027	207966863	207967218	27436	32,22	139,104	64,23	109,71	192	99	0.00126322893429	0.03446573560759732	0.106,0.098	0.232,0.143	-0.085
27437	"ENSG00000094975.9"	"SUCO"	chr1	+	172522399	172522510	172520651	172520766	172525008	172525163	27437	8,8	1,2	6,8	3,6	198	99	0.0464390946906	0.3986774297553752	0.8,0.667	0.5,0.4	0.284
27438	"ENSG00000094975.9"	"SUCO"	chr1	+	172546678	172546699	172544657	172544763	172546903	172546959	27438	4,8	0,1	7,6	5,5	120	99	0.000123032984711	0.006760038868427581	1.0,0.868	0.536,0.497	0.417
27463	"ENSG00000181523.8"	"SGSH"	chr17	-	78188831	78188937	78188368	78188564	78190830	78190991	27463	8,0	0,1	10,9	0,0	198	99	1	1.0	1.0,0.0	1.0,1.0	-0.5
27465	"ENSG00000153317.10"	"ASAP1"	chr8	-	131146541	131146590	131140172	131140336	131149196	131149284	27465	6,8	0,0	11,9	1,0	148	99	1	1.0	1.0,1.0	0.88,1.0	0.06
27467	"ENSG00000153317.10"	"ASAP1"	chr8	-	131373915	131374017	131370262	131370389	131414130	131414161	27467	3,4	5,1	2,0	2,0	198	99	1	1.0	0.231,0.667	0.333,NA	0.116
27469	"ENSG00000151327.8"	"FAM177A1"	chr14	+	35522483	35522657	35515608	35515834	35546355	35546422	27469	67,37	2,1	26,16	1,0	198	99	1	1.0	0.944,0.949	0.929,1.0	-0.018
27470	"ENSG00000172986.8"	"GXYLT2"	chr3	+	72971354	72971486	72957172	72957710	73004248	73004332	27470	8,3	0,0	6,0	1,0	198	99	1	1.0	1.0,1.0	0.75,NA	0.25
27471	"ENSG00000172986.8"	"GXYLT2"	chr3	+	73004248	73004500	72957517	72957710	73006379	73006503	27471	5,4	0,1	1,1	0,0	198	99	1	1.0	1.0,0.667	1.0,1.0	-0.166
27472	"ENSG00000197329.7"	"PELI1"	chr2	-	64331687	64331731	64327531	64327633	64331834	64331964	27472	0,0	1,1	1,0	6,4	143	99	1	1.0	0.0,0.0	0.103,0.0	-0.051
27473	"ENSG00000197329.7"	"PELI1"	chr2	-	64370451	64370660	64335485	64335513	64371214	64371530	27473	1,0	6,5	0,0	3,4	198	99	1	1.0	0.077,0.0	0.0,0.0	0.038
27480	"ENSG00000100625.8"	"SIX4"	chr14	-	61187697	61187862	61186477	61187163	61189929	61190852	27480	0,2	7,3	0,0	1,1	198	99	0.818551520842	1.0	0.0,0.25	0.0,0.0	0.125
27483	"ENSG00000117114.15"	"LPHN2"	chr1	+	82418670	82418709	82417640	82417826	82421560	82421744	27483	0,0	1,0	3,0	4,1	138	99	1	1.0	0.0,NA	0.35,0.0	-0.175
27487	"ENSG00000117114.15"	"LPHN2"	chr1	+	82452584	82452713	82450942	82451039	82456074	82457052	27487	1,0	3,0	0,1	3,5	198	99	1	1.0	0.143,NA	0.0,0.091	0.097
27488	"ENSG00000117114.15"	"LPHN2"	chr1	+	82452943	82453025	82450942	82451039	82456074	82456524	27488	0,0	3,0	3,4	3,5	181	99	1	1.0	0.0,NA	0.354,0.304	-0.329
27489	"ENSG00000117114.15"	"LPHN2"	chr1	+	82452972	82453025	82450942	82451039	82456074	82456365	27489	0,0	3,0	4,4	3,5	152	99	1	1.0	0.0,NA	0.465,0.343	-0.404
27492	"ENSG00000059588.5"	"TARBP1"	chr1	-	234529107	234529222	234528161	234528298	234529391	234529583	27492	2,8	1,0	14,21	0,0	198	99	1	1.0	0.5,1.0	1.0,1.0	-0.25
27493	"ENSG00000059588.5"	"TARBP1"	chr1	-	234529107	234529232	234528161	234528298	234529391	234529583	27493	17,18	1,0	52,36	0,0	198	99	1	1.0	0.895,1.0	1.0,1.0	-0.052
27494	"ENSG00000059588.5"	"TARBP1"	chr1	-	234534127	234534299	234529391	234529583	234536598	234536694	27494	3,13	0,0	25,10	1,0	198	99	1	1.0	1.0,1.0	0.926,1.0	0.037
27495	"ENSG00000059588.5"	"TARBP1"	chr1	-	234534127	234534299	234529391	234529583	234536926	234536962	27495	7,20	0,1	26,15	0,0	198	99	1	1.0	1.0,0.909	1.0,1.0	-0.045
27496	"ENSG00000059588.5"	"TARBP1"	chr1	-	234536598	234536694	234529391	234529583	234536926	234537008	27496	1,3	0,1	4,5	0,0	195	99	1	1.0	1.0,0.604	1.0,1.0	-0.198
27497	"ENSG00000059588.5"	"TARBP1"	chr1	-	234536598	234536694	234534127	234534299	234536926	234537008	27497	1,3	4,7	8,7	6,7	195	99	0.0385684627595	0.34849294854929963	0.113,0.179	0.404,0.337	-0.225
27498	"ENSG00000059588.5"	"TARBP1"	chr1	-	234541057	234541226	234536926	234537008	234541648	234541739	27498	0,0	1,4	1,0	2,7	198	99	1	1.0	0.0,0.0	0.2,0.0	-0.1
27499	"ENSG00000059588.5"	"TARBP1"	chr1	-	234563062	234563134	234561418	234561539	234563321	234563512	27499	11,7	0,0	18,10	2,1	171	99	0.0888636811548	0.617039297992154	1.0,1.0	0.839,0.853	0.154
27500	"ENSG00000059588.5"	"TARBP1"	chr1	-	234569155	234569317	234565832	234566047	234573020	234573118	27500	10,13	2,0	45,28	1,0	198	99	0.765197906845	1.0	0.714,1.0	0.957,1.0	-0.121
27501	"ENSG00000059588.5"	"TARBP1"	chr1	-	234573020	234573118	234565832	234566047	234582548	234582721	27501	7,11	0,0	10,11	5,1	197	99	5.09945153719e-05	0.0034866488089596707	1.0,1.0	0.501,0.847	0.326
27502	"ENSG00000059588.5"	"TARBP1"	chr1	-	234593412	234593502	234586173	234586312	234594975	234595072	27502	5,12	0,0	25,23	1,0	189	99	1	1.0	1.0,1.0	0.929,1.0	0.035
27503	"ENSG00000059588.5"	"TARBP1"	chr1	-	234599582	234599680	234596006	234596142	234601401	234601454	27503	6,4	2,2	13,7	6,2	197	99	0.88323161702	1.0	0.601,0.501	0.521,0.638	-0.029
27504	"ENSG00000059588.5"	"TARBP1"	chr1	-	234608459	234608557	234606933	234607003	234613918	234614849	27504	8,6	0,0	2,5	1,0	197	99	1	1.0	1.0,1.0	0.501,1.0	0.25
27505	"ENSG00000132155.7"	"RAF1"	chr3	-	12640611	12640724	12633206	12633291	12641189	12641307	27505	0,0	28,30	1,0	6,2	198	99	1	1.0	0.0,0.0	0.077,0.0	-0.038
27507	"ENSG00000132155.7"	"RAF1"	chr3	-	12647699	12647798	12645634	12645788	12650264	12650366	27507	107,81	7,2	21,19	0,3	198	99	0.792515824335	1.0	0.884,0.953	1.0,0.76	0.038
27508	"ENSG00000132155.7"	"RAF1"	chr3	-	12653448	12653561	12650731	12650834	12660013	12660246	27508	105,90	2,3	36,17	2,0	198	99	0.408887266234	1.0	0.963,0.937	0.9,1.0	0.0
27518	"ENSG00000171603.12"	"CLSTN1"	chr1	-	9816538	9816568	9815171	9815367	9833329	9833452	27518	0,1	7,3	0,0	13,3	129	99	1	1.0	0.0,0.204	0.0,0.0	0.102
27533	"ENSG00000092853.9"	"CLSPN"	chr1	-	36219345	36219537	36216850	36217107	36225942	36226517	27533	15,15	1,0	1,0	0,0	198	99	1	1.0	0.882,1.0	1.0,NA	-0.059
27534	"ENSG00000143793.8"	"C1orf35"	chr1	-	228289435	228289615	228289039	228289174	228289780	228289866	27534	0,1	25,15	0,0	9,9	198	99	1	1.0	0.0,0.032	0.0,0.0	0.016
27536	"ENSG00000198898.8"	"CAPZA2"	chr7	+	116520120	116520201	116502640	116502704	116528180	116528244	27536	0,0	31,36	1,0	35,24	180	99	1	1.0	0.0,0.0	0.015,0.0	-0.007
27537	"ENSG00000198898.8"	"CAPZA2"	chr7	+	116533084	116533099	116502583	116502704	116538825	116538889	27537	21,13	0,0	4,14	1,0	114	99	1	1.0	1.0,1.0	0.776,1.0	0.112
27540	"ENSG00000198898.8"	"CAPZA2"	chr7	+	116556113	116556176	116552122	116552194	116557780	116558242	27540	53,57	0,0	46,25	1,0	162	99	1	1.0	1.0,1.0	0.966,1.0	0.017
27547	"ENSG00000116539.6"	"ASH1L"	chr1	-	155315753	155315998	155313973	155314064	155316173	155316260	27547	1,0	19,13	0,0	5,6	198	99	1	1.0	0.026,0.0	0.0,0.0	0.013
27548	"ENSG00000116539.6"	"ASH1L"	chr1	-	155327375	155327540	155327106	155327201	155330091	155330200	27548	25,25	0,2	22,11	0,0	198	99	0.688693211886	1.0	1.0,0.862	1.0,1.0	-0.069
27550	"ENSG00000116539.6"	"ASH1L"	chr1	-	155531943	155532086	155490890	155491409	155532569	155532598	27550	24,8	0,2	15,4	0,0	198	99	0.626885917718	1.0	1.0,0.667	1.0,1.0	-0.166
27560	"ENSG00000132680.6"	"KIAA0907"	chr1	-	155896466	155896630	155895422	155895634	155896894	155896947	27560	30,34	1,1	45,25	4,0	198	99	0.734930740839	1.0	0.938,0.944	0.849,1.0	0.016
27561	"ENSG00000148481.9"	"FAM188A"	chr10	-	15828559	15828647	15824153	15824225	15831245	15831318	27561	5,13	0,2	32,18	1,1	187	99	0.421498322523	1.0	1.0,0.775	0.944,0.905	-0.037
27562	"ENSG00000148481.9"	"FAM188A"	chr10	-	15863654	15863725	15858833	15858914	15875628	15875708	27562	16,14	1,0	34,19	1,0	170	99	1	1.0	0.903,1.0	0.952,1.0	-0.024
27563	"ENSG00000148481.9"	"FAM188A"	chr10	-	15879540	15879632	15879202	15879317	15880226	15880278	27563	2,0	8,11	0,1	11,13	191	99	0.751964924222	1.0	0.115,0.0	0.0,0.038	0.039
27564	"ENSG00000148481.9"	"FAM188A"	chr10	-	15880226	15880278	15879202	15879317	15883424	15883598	27564	13,13	3,2	19,17	5,1	151	99	0.721156289452	1.0	0.74,0.81	0.714,0.918	-0.041
27565	"ENSG00000148481.9"	"FAM188A"	chr10	-	15889862	15889942	15885210	15885271	15902204	15902497	27565	25,18	1,0	33,32	0,0	179	99	1	1.0	0.933,1.0	1.0,1.0	-0.033
27566	"ENSG00000075975.11"	"MKRN2"	chr3	+	12610373	12610496	12598588	12598675	12611569	12611751	27566	11,15	3,0	17,8	0,0	198	99	0.0996778164849	0.6692551874650918	0.647,1.0	1.0,1.0	-0.176
27567	"ENSG00000075975.11"	"MKRN2"	chr3	+	12610373	12610502	12598512	12598675	12611569	12611751	27567	21,31	3,0	30,16	0,0	198	99	0.223317852649	1.0	0.778,1.0	1.0,1.0	-0.111
27574	"ENSG00000143590.9"	"EFNA3"	chr1	+	155058603	155058681	155058352	155058418	155058888	155059278	27574	31,28	2,4	34,24	5,6	177	99	0.192252315107	1.0	0.897,0.797	0.792,0.691	0.105
27578	"ENSG00000054116.7"	"TRAPPC3"	chr1	-	36603396	36603579	36602172	36602923	36614937	36615070	27578	20,20	2,0	23,14	2,0	198	99	0.769159406708	1.0	0.833,1.0	0.852,1.0	-0.009
27580	"ENSG00000196182.6"	"STK40"	chr1	-	36833448	36833685	36826821	36826941	36851323	36851485	27580	0,0	0,1	0,6	4,4	198	99	1	1.0	NA,0.0	0.0,0.429	-0.214
27581	"ENSG00000196182.6"	"STK40"	chr1	-	36833452	36833685	36826821	36826941	36851323	36851480	27581	0,0	0,1	5,7	4,4	198	99	1	1.0	NA,0.0	0.385,0.467	-0.426
27585	"ENSG00000143971.7"	"ETAA1"	chr2	+	67626681	67626758	67626300	67626429	67629993	67630106	27585	7,19	1,0	4,7	0,0	176	99	1	1.0	0.797,1.0	1.0,1.0	-0.101
27589	"ENSG00000177119.11"	"ANO6"	chr12	+	45621950	45622056	45609902	45610174	45664244	45664307	27589	1,1	5,3	0,0	0,1	198	99	1	1.0	0.091,0.143	NA,0.0	0.117
27590	"ENSG00000177119.11"	"ANO6"	chr12	+	45621950	45622056	45609902	45610174	45695796	45695876	27590	0,4	33,17	0,0	5,0	198	99	1	1.0	0.0,0.105	0.0,NA	0.052
27591	"ENSG00000177119.11"	"ANO6"	chr12	+	45664244	45664307	45609867	45610174	45695796	45695876	27591	9,5	33,17	1,1	5,0	162	99	0.294672577682	1.0	0.143,0.152	0.109,1.0	-0.407
27592	"ENSG00000177119.11"	"ANO6"	chr12	+	45664244	45664307	45621950	45622056	45695796	45695876	27592	7,2	0,3	1,0	0,0	162	99	1	1.0	1.0,0.289	1.0,NA	-0.356
27593	"ENSG00000177119.11"	"ANO6"	chr12	+	45695796	45695876	45609802	45610174	45725077	45725206	27593	47,29	2,1	8,2	0,0	179	99	0.858167228427	1.0	0.929,0.941	1.0,1.0	-0.065
27594	"ENSG00000177119.11"	"ANO6"	chr12	+	45776977	45777138	45771835	45771896	45781943	45782086	27594	2,0	21,37	0,0	2,2	198	99	1	1.0	0.045,0.0	0.0,0.0	0.022
27595	"ENSG00000177119.11"	"ANO6"	chr12	+	45816739	45816845	45814853	45815056	45822887	45825565	27595	37,38	1,0	10,5	0,0	198	99	1	1.0	0.949,1.0	1.0,1.0	-0.026
27597	"ENSG00000001460.13"	"STPG1"	chr1	-	24718050	24718169	24710356	24710493	24727808	24727821	27597	4,7	0,1	1,3	0,0	198	99	1	1.0	1.0,0.778	1.0,1.0	-0.111
27598	"ENSG00000001460.13"	"STPG1"	chr1	-	24718413	24718557	24718050	24718169	24727808	24727946	27598	1,0	3,5	0,1	1,1	198	99	1	1.0	0.143,0.0	0.0,0.333	-0.095
27599	"ENSG00000196505.6"	"GDAP2"	chr1	-	118420397	118420463	118412805	118413238	118420630	118420774	27599	0,0	8,4	1,3	10,3	165	99	0.024633997824	0.25943996485789733	0.0,0.0	0.057,0.375	-0.216
27604	"ENSG00000116898.7"	"MRPS15"	chr1	-	36926864	36926913	36926292	36926377	36927688	36927764	27604	53,71	2,0	12,17	0,0	148	99	0.53713637502	1.0	0.947,1.0	1.0,1.0	-0.026
27614	"ENSG00000076043.5"	"REXO2"	chr11	+	114311377	114311461	114310107	114310397	114314577	114314655	27614	138,127	1,1	40,41	1,0	183	99	1	1.0	0.987,0.986	0.956,1.0	0.008
27615	"ENSG00000076043.5"	"REXO2"	chr11	+	114311377	114311461	114310107	114310397	114316700	114316809	27615	68,55	1,0	21,22	0,0	183	99	1	1.0	0.974,1.0	1.0,1.0	-0.013
27616	"ENSG00000076043.5"	"REXO2"	chr11	+	114314577	114314655	114310303	114310397	114316700	114316809	27616	2,1	1,0	1,0	0,0	177	99	1	1.0	0.528,1.0	1.0,NA	-0.236
27618	"ENSG00000076043.5"	"REXO2"	chr11	+	114315262	114315374	114314577	114314655	114316700	114316809	27618	153,160	1,0	44,53	0,0	198	99	1	1.0	0.987,1.0	1.0,1.0	-0.006
27619	"ENSG00000076043.5"	"REXO2"	chr11	+	114315307	114315374	114314577	114314655	114316700	114316809	27619	27,23	1,0	6,2	0,0	166	99	1	1.0	0.942,1.0	1.0,1.0	-0.029
27620	"ENSG00000180233.9"	"ZNRF2"	chr7	+	30363257	30363353	30323922	30325442	30395343	30395449	27620	19,38	0,0	25,22	0,1	195	99	1	1.0	1.0,1.0	1.0,0.918	0.041
27621	"ENSG00000180233.9"	"ZNRF2"	chr7	+	30401992	30402072	30395343	30395449	30405650	30407308	27621	24,25	2,0	27,17	0,0	179	99	0.674129206196	1.0	0.869,1.0	1.0,1.0	-0.066
27622	"ENSG00000172819.12"	"RARG"	chr12	-	53607279	53607484	53606868	53607027	53607842	53608019	27622	31,14	1,0	6,3	0,0	198	99	1	1.0	0.939,1.0	1.0,1.0	-0.03
27625	"ENSG00000172819.12"	"RARG"	chr12	-	53621145	53621471	53609429	53609578	53624952	53625016	27625	22,11	0,0	10,5	2,0	198	99	0.764201062758	1.0	1.0,1.0	0.714,1.0	0.143
27626	"ENSG00000172819.12"	"RARG"	chr12	-	53623625	53623837	53621418	53621471	53624952	53625016	27626	1,0	10,3	0,0	5,5	198	99	1	1.0	0.048,0.0	0.0,0.0	0.024
27627	"ENSG00000172819.12"	"RARG"	chr12	-	53623694	53623837	53621341	53621471	53624952	53625016	27627	3,1	10,3	0,0	5,5	198	99	0.0186460058143	0.21752798777956328	0.13,0.143	0.0,0.0	0.137
27628	"ENSG00000172819.12"	"RARG"	chr12	-	53623694	53623858	53621391	53621471	53624952	53625019	27628	2,1	10,3	0,0	5,5	198	99	0.538177032124	1.0	0.091,0.143	0.0,0.0	0.117
27631	"ENSG00000172819.12"	"RARG"	chr12	-	53625174	53625334	53624951	53625019	53625757	53625976	27631	0,2	17,5	1,0	1,0	198	99	1	1.0	0.0,0.167	0.333,NA	-0.249
27640	"ENSG00000163875.11"	"MEAF6"	chr1	-	37962147	37962205	37961474	37961519	37967404	37967597	27640	1,0	17,15	0,0	8,6	157	99	1	1.0	0.036,0.0	0.0,0.0	0.018
27643	"ENSG00000121270.11"	"ABCC11"	chr16	-	48204015	48204129	48201406	48201571	48204799	48204878	27643	32,34	1,1	2,2	0,0	198	99	0.691594295733	1.0	0.941,0.944	1.0,1.0	-0.058
27646	"ENSG00000121270.11"	"ABCC11"	chr16	-	48258192	48258340	48256508	48256742	48261716	48261875	27646	26,32	1,0	0,4	0,0	198	99	1	1.0	0.929,1.0	NA,1.0	-0.035
27647	"ENSG00000121270.11"	"ABCC11"	chr16	-	48269042	48269088	48265733	48265850	48281224	48281305	27647	5,3	6,10	1,0	0,0	145	99	1	1.0	0.363,0.17	1.0,NA	-0.734
27648	"ENSG00000197070.9"	"ARRDC1"	chr9	+	140507864	140507962	140507347	140507458	140508066	140508221	27648	36,36	1,0	22,25	0,0	197	99	1	1.0	0.948,1.0	1.0,1.0	-0.026
27649	"ENSG00000197070.9"	"ARRDC1"	chr9	+	140507874	140507962	140507347	140507458	140508066	140508221	27649	35,36	1,0	16,25	0,0	187	99	1	1.0	0.949,1.0	1.0,1.0	-0.026
27650	"ENSG00000197070.9"	"ARRDC1"	chr9	+	140507911	140507962	140505902	140507458	140508066	140508221	27650	89,76	1,0	31,39	0,0	150	99	1	1.0	0.983,1.0	1.0,1.0	-0.008
27653	"ENSG00000204514.5"	"ZNF814"	chr19	-	58386523	58386594	58379825	58379947	58388283	58388410	27653	5,1	1,0	0,0	1,0	170	99	1	1.0	0.744,1.0	0.0,NA	0.872
27654	"ENSG00000204514.5"	"ZNF814"	chr19	-	58397250	58397337	58388283	58388410	58400134	58400326	27654	1,0	3,6	1,0	2,2	186	99	1	1.0	0.151,0.0	0.21,0.0	-0.029
27655	"ENSG00000088888.13"	"MAVS"	chr20	+	3838281	3838456	3835204	3835388	3841978	3842151	27655	25,14	0,3	10,8	3,1	198	99	0.214425097698	1.0	1.0,0.7	0.625,0.8	0.137
27656	"ENSG00000088888.13"	"MAVS"	chr20	+	3841978	3842151	3838281	3838456	3842900	3843060	27656	30,11	2,1	11,6	5,0	198	99	0.307133367175	1.0	0.882,0.846	0.524,1.0	0.102
27660	"ENSG00000174886.8"	"NDUFA11"	chr19	-	5901345	5901465	5896915	5897008	5903622	5903765	27660	8,2	197,156	0,2	162,99	198	99	0.864403895447	1.0	0.02,0.006	0.0,0.01	0.008
27663	"ENSG00000115568.11"	"ZNF142"	chr2	-	219523423	219523524	219520872	219521186	219523702	219523853	27663	1,0	0,2	1,1	1,0	198	99	0.00202785393136	0.0477974326092104	1.0,0.0	0.333,1.0	-0.166
27664	"ENSG00000115568.11"	"ZNF142"	chr2	-	219523423	219523599	219520872	219521186	219523702	219523758	27664	3,1	0,2	1,5	1,0	198	99	0.240787522404	1.0	1.0,0.2	0.333,1.0	-0.067
27668	"ENSG00000128694.7"	"OSGEPL1"	chr2	-	190615275	190615382	190611385	190611894	190617574	190617705	27668	1,2	0,0	3,1	0,2	198	99	0.169974772909	0.9371729079110624	1.0,1.0	1.0,0.2	0.4
27670	"ENSG00000128694.7"	"OSGEPL1"	chr2	-	190626145	190626251	190619898	190620286	190626372	190626386	27670	8,9	1,0	5,0	0,0	198	99	1	1.0	0.8,1.0	1.0,NA	-0.1
27671	"ENSG00000065154.7"	"OAT"	chr10	-	126095871	126096045	126094004	126094132	126097110	126097206	27671	1,0	59,41	0,0	36,21	198	99	1	1.0	0.008,0.0	0.0,0.0	0.004
27674	"ENSG00000065154.7"	"OAT"	chr10	-	126102914	126103001	126100541	126100769	126107441	126107545	27674	0,0	51,57	0,1	62,28	186	99	1	1.0	0.0,0.0	0.0,0.019	-0.009
27679	"ENSG00000196597.7"	"ZNF782"	chr9	-	99615134	99615351	99614228	99614287	99616369	99616559	27679	3,1	2,1	3,2	0,1	198	99	0.00307465709652	0.0644481043467635	0.429,0.333	1.0,0.5	-0.369
27685	"ENSG00000143643.8"	"TTC13"	chr1	-	231096954	231097049	231093969	231094045	231114305	231114542	27685	12,24	0,2	41,6	0,0	194	99	0.59137024257	1.0	1.0,0.86	1.0,1.0	-0.07
27686	"ENSG00000155636.10"	"RBM45"	chr2	+	178982781	178982908	178980988	178981111	178985013	178985136	27686	8,6	0,1	11,1	0,0	198	99	1	1.0	1.0,0.75	1.0,1.0	-0.125
27688	"ENSG00000138031.10"	"ADCY3"	chr2	-	25043252	25043320	25042237	25042983	25043592	25043665	27688	0,2	0,1	0,0	0,1	167	99	1	1.0	NA,0.542	NA,0.0	0.542
27689	"ENSG00000138031.10"	"ADCY3"	chr2	-	25045379	25045499	25044385	25044509	25046077	25046224	27689	7,4	1,0	2,0	0,0	198	99	1	1.0	0.778,1.0	1.0,NA	-0.111
27691	"ENSG00000138031.10"	"ADCY3"	chr2	-	25095438	25095588	25065122	25065253	25141181	25142708	27691	6,6	0,0	2,0	1,0	198	99	1	1.0	1.0,1.0	0.5,NA	0.5
27704	"ENSG00000026508.12"	"CD44"	chr11	+	35219667	35219793	35211381	35211612	35229651	35229753	27704	0,0	0,1	6,3	0,0	198	99	1	1.0	NA,0.0	1.0,1.0	-1.0
27712	"ENSG00000026508.12"	"CD44"	chr11	+	35226058	35226187	35223214	35223334	35229651	35229753	27712	0,3	1,0	1,2	0,0	198	99	1	1.0	0.0,1.0	1.0,1.0	-0.5
27713	"ENSG00000026508.12"	"CD44"	chr11	+	35227658	35227790	35223217	35223334	35229651	35229753	27713	2,2	1,0	1,1	0,0	198	99	1	1.0	0.5,1.0	1.0,1.0	-0.25
27716	"ENSG00000026508.12"	"CD44"	chr11	+	35229651	35229753	35211381	35211612	35231511	35231601	27716	0,3	0,1	1,0	0,0	198	99	1	1.0	NA,0.6	1.0,NA	-0.4
27737	"ENSG00000119801.8"	"YPEL5"	chr2	+	30371110	30371171	30369872	30369928	30379493	30379658	27737	0,0	12,19	0,1	17,8	160	99	1	1.0	0.0,0.0	0.0,0.072	-0.036
27738	"ENSG00000119801.8"	"YPEL5"	chr2	+	30371110	30371407	30369806	30369928	30379493	30379658	27738	2,2	12,19	0,1	17,8	198	99	1	1.0	0.077,0.05	0.0,0.059	0.034
27740	"ENSG00000119801.8"	"YPEL5"	chr2	+	30371110	30371407	30370822	30370957	30379493	30379658	27740	1,0	0,0	0,0	2,3	198	99	1	1.0	1.0,NA	0.0,0.0	1.0
27750	"ENSG00000197694.9"	"SPTAN1"	chr9	+	131355261	131355321	131353755	131353904	131356453	131356652	27750	64,52	1,0	41,47	0,1	159	99	1	1.0	0.976,1.0	1.0,0.967	0.004
27751	"ENSG00000197694.9"	"SPTAN1"	chr9	+	131370130	131370328	131369882	131369982	131370408	131370555	27751	56,95	2,0	77,58	0,0	198	99	0.527407633804	1.0	0.933,1.0	1.0,1.0	-0.033
27752	"ENSG00000197694.9"	"SPTAN1"	chr9	+	131371929	131371944	131371400	131371563	131373992	131374124	27752	8,7	24,34	6,9	32,35	114	99	0.73771269095	1.0	0.224,0.152	0.14,0.183	0.026
27753	"ENSG00000197694.9"	"SPTAN1"	chr9	+	131390203	131390221	131389664	131389777	131392599	131392654	27753	48,58	5,1	53,14	1,1	117	99	0.199801961431	1.0	0.89,0.98	0.978,0.922	-0.015
27754	"ENSG00000197694.9"	"SPTAN1"	chr9	+	131392599	131392654	131389664	131389777	131394405	131394602	27754	13,5	0,0	9,2	0,2	154	99	0.35183119391	1.0	1.0,1.0	1.0,0.391	0.304
