ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1460	"ENSG00000114956.15"	"DGUOK"	chr2	+	74177753	74177859	74184251	74184367	74173845	74174033	74185272	74185372	1460	0,0	5,4	0,1	3,3	198	198	1	1.0	0.0,0.0	0.0,0.25	-0.125
1461	"ENSG00000111358.9"	"GTF2H3"	chr12	+	124143976	124144022	124144062	124144131	124140317	124140371	124144341	124144477	1461	2,2	30,26	4,0	23,14	145	168	0.591207301977	1.0	0.072,0.082	0.168,0.0	-0.007
1462	"ENSG00000112339.10"	"HBS1L"	chr6	-	135360710	135360905	135363138	135363264	135323871	135323980	135371719	135371785	1462	18,17	35,47	12,6	30,31	198	198	0.261937618116	0.6828199605744001	0.34,0.266	0.286,0.162	0.079
1463	"ENSG00000100225.13"	"FBXO7"	chr22	+	32874967	32875262	32879883	32880111	32870662	32871111	32881054	32881196	1463	9,7	32,30	2,1	11,18	198	198	0.0355324305688	0.22423844696796755	0.22,0.189	0.154,0.053	0.101
1464	"ENSG00000160714.5"	"UBE2Q1"	chr1	-	154523413	154523480	154523872	154523968	154521052	154522945	154524246	154524295	1464	50,50	38,32	18,27	21,5	195	166	0.512428634499	0.9833200293426968	0.528,0.571	0.422,0.821	-0.072
1466	"ENSG00000160055.15"	"TMEM234"	chr1	-	32681984	32682118	32682489	32682548	32681447	32681882	32682859	32682952	1466	2,1	0,1	4,4	1,0	158	198	1	1.0	1.0,0.556	0.834,1.0	-0.139
1467	"ENSG00000160055.15"	"TMEM234"	chr1	-	32681984	32682118	32682489	32682725	32681696	32681882	32682859	32682952	1467	0,0	0,1	0,3	1,0	198	198	1	1.0	NA,0.0	0.0,1.0	-0.5
1468	"ENSG00000140650.7"	"PMM2"	chr16	+	8900172	8900264	8904935	8905035	8895655	8895767	8905494	8905570	1468	1,3	10,15	0,0	3,2	191	198	0.017359715559	0.14047186420850516	0.094,0.172	0.0,0.0	0.133
1469	"ENSG00000104413.11"	"ESRP1"	chr8	+	95704904	95705055	95709079	95709189	95690430	95690599	95718152	95719694	1469	24,12	13,12	5,0	2,2	198	198	0.409033113396	0.8802568792555805	0.649,0.5	0.714,0.0	0.218
1471	"ENSG00000121064.8"	"SCPEP1"	chr17	+	55058442	55058591	55062738	55062828	55055494	55055596	55065055	55065211	1471	17,8	8,5	63,27	19,14	198	189	0.528867779774	0.9945553818300322	0.67,0.604	0.76,0.648	-0.067
1477	"ENSG00000136877.10"	"FPGS"	chr9	+	130569251	130569366	130569487	130569565	130566914	130566979	130569699	130569761	1477	13,8	13,11	5,18	14,10	198	177	0.977381824124	1.0	0.472,0.394	0.242,0.617	0.004
1478	"ENSG00000141556.16"	"TBCD"	chr17	+	80851422	80851508	80858526	80858607	80847543	80847573	80861280	80861354	1478	19,22	7,7	7,10	7,13	185	180	0.00469956065202	0.052769721075257035	0.725,0.754	0.493,0.428	0.279
1479	"ENSG00000141556.16"	"TBCD"	chr17	+	80858526	80858607	80861280	80861354	80851422	80851508	80863811	80863929	1479	11,16	16,7	7,5	11,2	180	173	0.830159539039	1.0	0.398,0.687	0.38,0.706	-0.0
1480	"ENSG00000141556.16"	"TBCD"	chr17	+	80858526	80858607	80861280	80861354	80851422	80851508	80869633	80869665	1480	10,19	1,0	7,5	0,0	180	173	1	1.0	0.906,1.0	1.0,1.0	-0.047
1483	"ENSG00000070010.14"	"UFD1L"	chr22	-	19462590	19462623	19462992	19463125	19459209	19459331	19466605	19466738	1483	17,24	14,11	11,5	4,6	198	132	0.937074933146	1.0	0.447,0.593	0.647,0.357	0.018
1487	"ENSG00000160310.12"	"PRMT2"	chr21	+	48078656	48078832	48083294	48083466	48069486	48069651	48084206	48084857	1487	20,9	14,12	4,11	3,0	198	198	0.0174461844199	0.14047186420850516	0.588,0.429	0.571,1.0	-0.277
1492	"ENSG00000143398.15"	"PIP5K1A"	chr1	+	151212430	151212515	151214598	151214745	151211605	151211654	151214913	151215043	1492	16,22	37,27	20,15	30,23	184	198	0.741031242967	1.0	0.318,0.467	0.418,0.412	-0.022
1493	"ENSG00000058453.12"	"CROCC"	chr1	+	17257785	17257892	17263131	17263368	17256923	17257089	17264135	17264232	1493	1,5	9,3	5,3	4,9	198	198	0.732144011866	1.0	0.1,0.625	0.556,0.25	-0.041
1495	"ENSG00000111481.5"	"COPZ1"	chr12	+	54737008	54737100	54739243	54739299	54735989	54736071	54741550	54741628	1495	189,160	97,70	37,33	25,22	191	155	0.153234002181	0.5148441736480851	0.613,0.65	0.546,0.549	0.084
1502	"ENSG00000228486.5"	"AC017099.3"	chr2	+	98305357	98305456	98306718	98306790	98292307	98292391	98315488	98315599	1502	0,0	0,1	1,0	0,4	198	171	1	1.0	NA,0.0	1.0,0.0	-0.5
1505	"ENSG00000078124.7"	"ACER3"	chr11	+	76670022	76670075	76670120	76670244	76637600	76637711	76687332	76687385	1505	14,9	0,0	13,4	0,1	152	198	1	1.0	1.0,1.0	1.0,0.839	0.081
1506	"ENSG00000173402.7"	"DAG1"	chr3	+	49514281	49514338	49530255	49530406	49507564	49507866	49547851	49548252	1506	2,2	1,0	3,0	0,0	156	198	1	1.0	0.717,1.0	1.0,NA	-0.141
1507	"ENSG00000164172.14"	"MOCS2"	chr5	-	52397188	52397339	52397926	52398054	52396240	52396364	52402906	52403051	1507	29,43	24,40	10,21	10,17	198	198	0.93301410048	1.0	0.547,0.518	0.5,0.553	0.006
1509	"ENSG00000104218.9"	"CSPP1"	chr8	+	68049690	68049838	68062017	68062170	68044185	68044315	68066258	68066371	1509	15,7	10,5	4,3	10,2	198	198	0.167505796167	0.538259199321254	0.6,0.583	0.286,0.6	0.148
1510	"ENSG00000132122.7"	"SPATA6"	chr1	-	48878781	48878823	48917223	48917272	48877135	48877260	48918665	48918803	1510	2,0	1,0	1,0	2,2	148	141	1	1.0	0.656,NA	0.323,0.0	0.495
1511	"ENSG00000224078.8"	"SNHG14"	chr15	+	25334760	25335013	25335058	25335157	25332613	25332746	25336736	25336866	1511	6,5	1,2	1,13	1,6	198	198	0.262872033847	0.6828199605744001	0.857,0.714	0.5,0.684	0.193
1515	"ENSG00000163879.9"	"DNALI1"	chr1	+	38024927	38025097	38027157	38027336	38023203	38023349	38027681	38027846	1515	18,18	17,29	2,3	1,2	198	198	0.245119829059	0.6683822648573055	0.514,0.383	0.667,0.6	-0.185
1520	"ENSG00000137936.12"	"BCAR3"	chr1	-	94107859	94107899	94140169	94140497	94057821	94057950	94147153	94147385	1520	5,16	14,13	3,9	1,4	198	139	0.046206230974	0.2579080860341594	0.2,0.464	0.678,0.612	-0.313
1525	"ENSG00000142856.12"	"ITGB3BP"	chr1	-	63944434	63944504	63955753	63955889	63920560	63920639	63974198	63974241	1525	5,10	8,9	0,8	9,0	198	169	0.995059655122	1.0	0.348,0.487	0.0,1.0	-0.083
1526	"ENSG00000090013.5"	"BLVRB"	chr19	-	40957270	40957399	40964061	40964151	40953695	40953953	40964287	40964452	1526	139,100	184,147	122,61	119,81	189	198	0.198683247113	0.5886725679437125	0.442,0.416	0.518,0.441	-0.051
1527	"ENSG00000090013.5"	"BLVRB"	chr19	-	40963405	40964151	40964287	40964452	40957270	40957399	40971516	40971642	1527	174,132	4,0	145,51	0,0	198	198	0.925025104169	1.0	0.978,1.0	1.0,1.0	-0.011
1528	"ENSG00000090013.5"	"BLVRB"	chr19	-	40964061	40964151	40964287	40964452	40957270	40957399	40971516	40971747	1528	174,132	147,108	145,51	139,54	198	189	0.299160546743	0.747101472347492	0.53,0.538	0.499,0.474	0.048
1531	"ENSG00000104671.3"	"DCTN6"	chr8	+	30032600	30032706	30034641	30034730	30021626	30021691	30036923	30036971	1531	48,32	23,37	17,4	9,5	198	188	0.864884833325	1.0	0.665,0.451	0.642,0.432	0.021
1536	"ENSG00000089022.9"	"MAPKAPK5"	chr12	+	112303053	112303127	112303959	112304035	112279781	112280573	112305375	112305473	1536	10,12	17,8	2,0	4,0	173	175	1	1.0	0.373,0.603	0.336,NA	0.152
1537	"ENSG00000089022.9"	"MAPKAPK5"	chr12	+	112303959	112304035	112305375	112305473	112303053	112303127	112306556	112306665	1537	18,13	15,9	1,5	6,1	175	197	0.74174325511	1.0	0.575,0.619	0.158,0.849	0.094
1538	"ENSG00000185798.6"	"WDR53"	chr3	-	196287866	196288362	196293747	196294178	196281055	196281678	196295389	196295510	1538	7,6	11,24	1,5	4,11	198	198	0.875585596238	1.0	0.389,0.2	0.2,0.312	0.038
1541	"ENSG00000164620.4"	"RELL2"	chr5	+	141018521	141018588	141019030	141019216	141018361	141018427	141019486	141019862	1541	22,9	22,8	11,5	19,9	166	198	0.132791116778	0.4844800901197344	0.544,0.573	0.408,0.399	0.155
1542	"ENSG00000114982.13"	"KANSL3"	chr2	-	97267852	97268075	97268489	97268599	97267379	97267513	97269986	97270117	1542	7,3	9,2	4,4	3,6	198	198	0.924854458048	1.0	0.438,0.6	0.571,0.4	0.034
1543	"ENSG00000113522.9"	"RAD50"	chr5	+	131926915	131927098	131927568	131927726	131925322	131925529	131930560	131930736	1543	26,21	15,11	9,4	7,7	198	198	0.167852970391	0.538259199321254	0.634,0.656	0.563,0.364	0.182
1544	"ENSG00000113522.9"	"RAD50"	chr5	+	131927568	131927726	131930560	131930736	131926915	131927098	131931264	131931502	1544	20,18	15,9	20,13	9,5	198	198	0.305615485696	0.7551451419049312	0.571,0.667	0.69,0.722	-0.087
1545	"ENSG00000141568.15"	"FOXK2"	chr17	+	80540616	80540810	80541888	80542064	80529599	80529746	80543779	80544076	1545	14,14	15,17	14,10	24,18	198	198	0.24227979214	0.6656564449247353	0.483,0.452	0.368,0.357	0.105
1546	"ENSG00000136628.13"	"EPRS"	chr1	-	220198473	220198600	220203727	220203822	220197605	220197798	220205728	220205868	1546	85,88	13,25	31,41	8,15	194	198	0.282198947898	0.7227801206674552	0.87,0.782	0.798,0.736	0.059
1549	"ENSG00000078177.9"	"N4BP2"	chr4	+	40098846	40099189	40101655	40101746	40075074	40075171	40103694	40104838	1549	0,1	1,1	0,0	2,0	198	190	1	1.0	0.0,0.49	0.0,NA	0.245
1552	"ENSG00000138777.15"	"PPA2"	chr4	-	106359106	106359193	106374754	106374799	106345352	106345479	106377837	106377902	1552	119,117	43,66	33,17	29,14	144	186	0.0222938013428	0.16267508167324374	0.781,0.696	0.595,0.611	0.135
1555	"ENSG00000138069.12"	"RAB1A"	chr2	-	65318116	65318212	65325104	65325200	65316072	65316204	65331867	65331940	1555	19,19	25,42	11,21	22,25	195	195	0.667270771528	1.0	0.432,0.311	0.333,0.457	-0.024
1556	"ENSG00000168014.12"	"C2CD3"	chr11	-	73765651	73765716	73768450	73768589	73760381	73760587	73785297	73785645	1556	10,4	2,2	0,1	2,0	198	164	0.0288487242828	0.19246220342953715	0.806,0.624	0.0,1.0	0.215
1557	"ENSG00000104133.10"	"SPG11"	chr15	-	44903037	44903183	44905627	44905734	44900641	44900803	44907560	44907764	1557	0,10	17,13	8,9	11,7	198	198	0.0400745329503	0.24254130543971283	0.0,0.435	0.421,0.563	-0.274
1559	"ENSG00000119471.10"	"HSDL2"	chr9	+	115171186	115171301	115181139	115181238	115167903	115168002	115200710	115200905	1559	23,22	21,18	15,6	15,19	198	198	0.129417042008	0.4771401996137053	0.523,0.55	0.5,0.24	0.166
1560	"ENSG00000119471.10"	"HSDL2"	chr9	+	115181139	115181238	115200710	115200905	115171186	115171301	115203978	115204050	1560	1,1	12,19	2,0	5,15	198	198	0.277801982669	0.7141295004023286	0.077,0.05	0.286,0.0	-0.079
1561	"ENSG00000197530.8"	"MIB2"	chr1	+	1560925	1561033	1562029	1562134	1560665	1560808	1562216	1562379	1561	1,4	2,5	4,4	5,3	198	198	0.581398857993	1.0	0.333,0.444	0.444,0.571	-0.119
1563	"ENSG00000124571.13"	"XPO5"	chr6	-	43519034	43519190	43521109	43521240	43517629	43517671	43523572	43523701	1563	14,13	15,8	6,8	12,9	198	198	0.214945983053	0.6209058190871196	0.483,0.619	0.333,0.471	0.149
1564	"ENSG00000082175.10"	"PGR"	chr11	-	100933177	100933483	100962490	100962607	100922154	100922299	100996737	100996889	1564	86,84	76,64	12,5	5,7	198	198	0.766180803884	1.0	0.531,0.568	0.706,0.417	-0.012
1572	"ENSG00000110888.13"	"CAPRIN2"	chr12	-	30872012	30872159	30873744	30873849	30869441	30869610	30876192	30876248	1572	1,1	3,3	6,2	11,6	198	198	0.658855707843	1.0	0.25,0.25	0.353,0.25	-0.051
1574	"ENSG00000183624.9"	"HMCES"	chr3	+	129007696	129007840	129009521	129009647	128998552	128998758	129017196	129017378	1574	22,15	37,24	7,6	9,5	198	198	0.365649702374	0.8414009085153049	0.373,0.385	0.438,0.545	-0.113
1577	"ENSG00000134058.6"	"CDK7"	chr5	+	68548244	68548278	68550428	68550496	68531220	68531280	68551286	68551355	1577	9,4	3,3	6,7	2,2	133	167	0.577675436619	1.0	0.79,0.626	0.79,0.815	-0.095
1578	"ENSG00000134058.6"	"CDK7"	chr5	+	68553869	68553980	68555644	68555763	68551286	68551355	68558031	68558131	1578	12,16	38,27	2,6	19,13	198	198	0.197402847173	0.588428486998666	0.24,0.372	0.095,0.316	0.1
1579	"ENSG00000104635.9"	"SLC39A14"	chr8	+	22267458	22267628	22269549	22269719	22265822	22266009	22272292	22272415	1579	0,0	12,6	2,1	17,11	198	198	0.485428429197	0.9619310174045219	0.0,0.0	0.105,0.083	-0.094
1580	"ENSG00000133019.7"	"CHRM3"	chr1	+	239708940	239709049	239795523	239795586	239656008	239656107	239841485	239841588	1580	2,1	3,3	7,4	1,1	198	162	0.00124011247631	0.02171746974137887	0.353,0.214	0.851,0.766	-0.525
1581	"ENSG00000270316.1"	"C10orf32-ASMT"	chr10	+	104629840	104629968	104632204	104632355	104629561	104629602	104632853	104632990	1581	28,13	6,16	2,1	0,1	198	198	0.00831561573271	0.08629761215945711	0.824,0.448	1.0,0.5	-0.114
1583	"ENSG00000117335.14"	"CD46"	chr1	+	207941123	207941168	207943665	207943707	207940357	207940540	207956636	207956675	1583	42,26	137,138	53,27	132,89	144	141	0.081299303949	0.3577292361038522	0.231,0.156	0.282,0.229	-0.062
1584	"ENSG00000181523.8"	"SGSH"	chr17	-	78188413	78188564	78188831	78188937	78187970	78188127	78190830	78190991	1584	0,0	3,1	3,4	3,3	198	198	7.83773852253e-06	0.0005054090816942946	0.0,0.0	0.5,0.571	-0.535
1586	"ENSG00000059588.5"	"TARBP1"	chr1	-	234534127	234534299	234536598	234536694	234529391	234529583	234536926	234537008	1586	1,3	7,20	4,5	26,15	195	198	0.419283510701	0.886805245611509	0.127,0.132	0.135,0.253	-0.065
1594	"ENSG00000123815.7"	"ADCK4"	chr19	-	41215963	41216041	41220011	41220038	41211000	41211086	41220182	41220302	1594	6,1	0,0	4,0	1,0	126	177	1	1.0	1.0,1.0	0.849,NA	0.151
1595	"ENSG00000103274.6"	"NUBP1"	chr16	+	10846466	10846535	10849577	10849610	10840999	10841133	10850546	10850637	1595	10,8	15,15	5,6	9,2	168	132	0.360954108394	0.8405960243748775	0.344,0.295	0.304,0.702	-0.183
1596	"ENSG00000103274.6"	"NUBP1"	chr16	+	10855613	10855716	10861805	10861889	10855220	10855331	10862903	10863208	1596	12,13	13,19	6,8	6,9	198	183	0.664373915166	1.0	0.46,0.387	0.48,0.451	-0.042
1598	"ENSG00000162601.5"	"MYSM1"	chr1	-	59134101	59134238	59134303	59134354	59133518	59133593	59134655	59134710	1598	8,3	0,1	3,2	0,1	150	198	1	1.0	1.0,0.798	1.0,0.725	0.036
1599	"ENSG00000173611.13"	"SCAI"	chr9	-	127736453	127736555	127737525	127737668	127733949	127734123	127738392	127738465	1599	1,1	0,2	1,2	0,0	198	198	0.334842787809	0.804829353188331	1.0,0.333	1.0,1.0	-0.334
1603	"ENSG00000185499.12"	"MUC1"	chr1	-	155159930	155160020	155160197	155160334	155159700	155159850	155160483	155160539	1603	35,21	63,35	1,6	15,14	198	189	0.0358138773515	0.2250010859616659	0.347,0.364	0.06,0.29	0.18
1604	"ENSG00000185499.12"	"MUC1"	chr1	-	155159930	155160020	155160638	155160707	155159700	155159850	155161973	155162101	1604	1,0	62,34	0,0	15,14	168	189	1	1.0	0.018,0.0	0.0,0.0	0.009
1605	"ENSG00000185499.12"	"MUC1"	chr1	-	155159930	155160052	155160197	155160334	155159700	155159850	155160483	155160539	1605	35,21	64,36	1,6	15,14	198	198	0.041067333891	0.24483121183528084	0.354,0.368	0.062,0.3	0.18
1606	"ENSG00000185499.12"	"MUC1"	chr1	-	155160197	155160334	155160483	155160539	155159930	155160052	155160638	155160688	1606	11,8	51,27	2,0	13,2	155	198	0.0434365386975	0.2514652508892459	0.216,0.275	0.164,0.0	0.163
1608	"ENSG00000007202.10"	"KIAA0100"	chr17	-	26968906	26969096	26969292	26969353	26967577	26967701	26969886	26970005	1608	36,35	63,80	11,11	24,39	160	198	0.230806117353	0.6454278850530001	0.414,0.351	0.362,0.259	0.072
1609	"ENSG00000007202.10"	"KIAA0100"	chr17	-	26970181	26970329	26970627	26970677	26969886	26970005	26971075	26971205	1609	28,28	29,31	3,6	7,8	149	198	0.33583873728	0.8056679296734247	0.562,0.546	0.363,0.499	0.123
1616	"ENSG00000134215.11"	"VAV3"	chr1	-	108185240	108185377	108226109	108226155	108160188	108160254	108231002	108231126	1616	12,13	21,27	11,10	53,19	145	198	0.20132673914	0.5925604233931512	0.438,0.397	0.221,0.418	0.098
1619	"ENSG00000138750.10"	"NUP54"	chr4	-	77057338	77057565	77065301	77065445	77055327	77055515	77065542	77065626	1619	17,12	2,6	14,6	3,5	198	198	0.551309155964	1.0	0.895,0.667	0.824,0.545	0.097
1623	"ENSG00000174373.11"	"RALGAPA1"	chr14	-	36010945	36011010	36017713	36017744	36007557	36008896	36018315	36018440	1623	12,11	0,1	9,5	0,0	130	164	1	1.0	1.0,0.933	1.0,1.0	-0.033
1625	"ENSG00000160058.14"	"BSDC1"	chr1	-	32846814	32846869	32852379	32852496	32844324	32844440	32859680	32859741	1625	16,20	10,5	6,8	3,11	198	154	0.150005369377	0.5148441736480851	0.554,0.757	0.609,0.361	0.17
1626	"ENSG00000160058.14"	"BSDC1"	chr1	-	32849430	32849540	32852379	32852496	32846814	32846869	32859680	32859741	1626	16,20	26,29	6,8	22,8	198	198	0.518343565551	0.9866838795339009	0.381,0.408	0.214,0.5	0.037
1627	"ENSG00000160058.14"	"BSDC1"	chr1	-	32849430	32849598	32852379	32852496	32846814	32846869	32859680	32859741	1627	16,20	26,29	6,8	22,8	198	198	0.518343565551	0.9866838795339009	0.381,0.408	0.214,0.5	0.037
1628	"ENSG00000117419.10"	"ERI3"	chr1	-	44713610	44713710	44750506	44750579	44686741	44687312	44773981	44774073	1628	18,16	29,31	24,21	29,14	172	198	0.0613947179658	0.3118305569521278	0.417,0.373	0.488,0.633	-0.165
1631	"ENSG00000104450.8"	"SPAG1"	chr8	+	101245638	101245765	101251467	101251632	101243383	101243516	101252630	101252999	1631	3,7	9,7	8,0	0,0	198	198	1	1.0	0.25,0.5	1.0,NA	-0.625
1638	"ENSG00000204120.10"	"GIGYF2"	chr2	+	233583747	233583838	233589283	233589401	233568133	233568199	233599864	233599948	1638	0,0	2,2	0,1	4,1	190	198	1	1.0	0.0,0.0	0.0,0.51	-0.255
1641	"ENSG00000204120.10"	"GIGYF2"	chr2	+	233583747	233583838	233599126	233599196	233568133	233568199	233599864	233599948	1641	0,0	6,1	0,1	6,2	190	169	1	1.0	0.0,0.0	0.0,0.308	-0.154
1644	"ENSG00000204120.10"	"GIGYF2"	chr2	+	233589283	233589401	233599126	233599196	233568133	233568199	233599864	233599948	1644	2,2	6,1	4,1	6,2	198	169	0.76090787883	1.0	0.221,0.631	0.363,0.299	0.095
1648	"ENSG00000136699.15"	"SMPD4"	chr2	-	130925030	130925163	130932486	130932573	130921946	130922018	130934126	130934210	1648	8,10	7,9	0,5	2,2	186	198	0.517212909956	0.9866838795339009	0.549,0.542	0.0,0.727	0.182
1649	"ENSG00000136699.15"	"SMPD4"	chr2	-	130930851	130930927	130931086	130931229	130930359	130930468	130932486	130932573	1649	9,9	7,3	1,3	0,1	198	175	0.00449470452257	0.05161541832885713	0.532,0.726	1.0,0.726	-0.234
1650	"ENSG00000104447.7"	"TRPS1"	chr8	-	116635827	116635985	116649460	116649557	116632139	116632287	116713162	116713299	1650	7,5	93,92	0,2	81,75	196	198	0.00316264819905	0.039487142559742575	0.071,0.052	0.0,0.026	0.049
1651	"ENSG00000104447.7"	"TRPS1"	chr8	-	116635827	116635985	116713162	116713299	116632139	116632287	116821858	116821899	1651	8,9	96,90	0,0	80,75	198	198	8.87372094893e-06	0.0005282272475474037	0.077,0.091	0.0,0.0	0.084
1652	"ENSG00000049323.11"	"LTBP1"	chr2	+	33567904	33568030	33572433	33572577	33540210	33540336	33585663	33585846	1652	21,17	21,17	5,8	8,8	198	198	0.61751063872	1.0	0.5,0.5	0.385,0.5	0.057
1653	"ENSG00000135749.14"	"PCNXL2"	chr1	-	233275459	233275601	233296028	233296179	233270758	233270936	233297016	233297109	1653	2,2	2,5	11,2	7,2	198	198	0.17582874852	0.5535642172506067	0.5,0.286	0.611,0.5	-0.162
1655	"ENSG00000110958.11"	"PTGES3"	chr12	-	57059987	57060050	57064058	57064148	57058559	57058584	57065532	57065631	1655	56,71	32,48	20,22	10,5	189	162	0.0975615841265	0.3950398247434292	0.6,0.559	0.632,0.79	-0.132
1656	"ENSG00000110958.11"	"PTGES3"	chr12	-	57064058	57064148	57065532	57065631	57059987	57060050	57066523	57066593	1656	79,104	98,88	18,39	28,46	198	189	0.298766453557	0.747101472347492	0.435,0.53	0.38,0.447	0.069
1657	"ENSG00000110958.11"	"PTGES3"	chr12	-	57065532	57065593	57066523	57066593	57064058	57064148	57066735	57066849	1657	42,89	32,36	13,26	11,12	169	160	0.833795374116	1.0	0.554,0.701	0.528,0.672	0.027
1659	"ENSG00000108384.10"	"RAD51C"	chr17	+	56798106	56798173	56801400	56801461	56787219	56787351	56809844	56809905	1659	15,7	17,7	2,2	6,4	166	160	0.12768399236	0.47199280553129286	0.46,0.491	0.243,0.325	0.192
1661	"ENSG00000169241.13"	"SLC50A1"	chr1	+	155109303	155109427	155110036	155110198	155108774	155108852	155110454	155110574	1661	86,80	77,79	47,33	51,32	198	198	0.653735851907	1.0	0.528,0.503	0.48,0.508	0.022
1663	"ENSG00000198707.10"	"CEP290"	chr12	-	88486457	88486609	88487546	88487752	88484504	88484616	88490664	88490776	1663	2,4	3,5	2,0	4,2	198	198	0.0491187101821	0.27092642899654373	0.4,0.444	0.333,0.0	0.256
1667	"ENSG00000103121.4"	"CMC2"	chr16	-	81014374	81014484	81015410	81015482	81009698	81010076	81030918	81031034	1667	40,49	44,31	16,14	11,5	171	198	0.200317951836	0.5920790095405823	0.513,0.647	0.627,0.764	-0.115
1675	"ENSG00000143224.13"	"PPOX"	chr1	+	161137128	161137276	161138221	161138366	161136889	161137024	161138782	161138973	1675	0,0	13,12	1,0	2,3	198	198	1	1.0	0.0,0.0	0.333,0.0	-0.167
1676	"ENSG00000143224.13"	"PPOX"	chr1	+	161137128	161137276	161138782	161138973	161136889	161137024	161139449	161139510	1676	0,0	21,22	1,0	7,3	198	198	1	1.0	0.0,0.0	0.125,0.0	-0.062
1677	"ENSG00000143224.13"	"PPOX"	chr1	+	161137160	161137276	161138221	161138366	161136889	161137024	161138782	161138973	1677	17,6	13,12	6,3	2,3	198	198	0.242316050615	0.6656564449247353	0.567,0.333	0.75,0.5	-0.175
1678	"ENSG00000143224.13"	"PPOX"	chr1	+	161137160	161137276	161138782	161138973	161136889	161137024	161139449	161139510	1678	17,6	21,22	6,3	7,3	198	198	0.325965783354	0.7914697789929879	0.447,0.214	0.462,0.5	-0.15
1679	"ENSG00000143224.13"	"PPOX"	chr1	+	161139695	161139814	161140198	161140309	161139449	161139510	161140409	161140559	1679	18,13	16,13	4,7	16,9	198	198	0.064506624997	0.32097248725731703	0.529,0.5	0.2,0.438	0.195
1685	"ENSG00000132780.12"	"NASP"	chr1	+	46060365	46060445	46066056	46066129	46056894	46056942	46067926	46068037	1685	1,0	1,1	3,2	2,0	179	172	0.00210390555487	0.03135714555715819	0.49,0.0	0.59,1.0	-0.55
1686	"ENSG00000132780.12"	"NASP"	chr1	+	46067926	46068037	46070607	46070688	46056894	46056942	46072153	46072263	1686	38,36	28,60	9,3	4,15	198	180	0.665839864262	1.0	0.552,0.353	0.672,0.154	0.039
1688	"ENSG00000136811.12"	"ODF2"	chr9	+	131231461	131231632	131233586	131233747	131223220	131223289	131235191	131235321	1688	12,9	42,21	1,1	30,14	198	198	8.46124670896e-05	0.0028912699120129167	0.222,0.3	0.032,0.067	0.212
1689	"ENSG00000136811.12"	"ODF2"	chr9	+	131231461	131231632	131233586	131233747	131223220	131223346	131235191	131235321	1689	20,20	44,22	11,5	30,14	198	198	0.142831699738	0.5046176895099422	0.312,0.476	0.268,0.263	0.129
1693	"ENSG00000072310.12"	"SREBF1"	chr17	-	17720569	17720771	17720861	17720905	17720271	17720450	17721009	17721230	1693	2,0	22,28	1,1	45,38	143	198	0.416524001846	0.8841668584640092	0.112,0.0	0.03,0.035	0.024
1694	"ENSG00000169062.10"	"UPF3A"	chr13	+	115051993	115052104	115056963	115057019	115048311	115048418	115057108	115057267	1694	1,0	3,2	1,1	2,0	198	155	0.480294058843	0.9558124665327316	0.207,0.0	0.281,1.0	-0.537
1695	"ENSG00000151665.8"	"PIGF"	chr2	-	46815213	46815318	46818941	46819064	46808423	46808730	46819613	46819722	1695	5,1	0,1	2,3	1,0	198	198	1	1.0	1.0,0.5	0.667,1.0	-0.084
1696	"ENSG00000145916.14"	"RMND5B"	chr5	+	177560452	177560570	177562173	177562313	177558237	177558377	177565108	177565259	1696	0,0	0,2	1,0	0,0	198	198	1	1.0	NA,0.0	1.0,NA	-1.0
1703	"ENSG00000124406.12"	"ATP8A1"	chr4	-	42592827	42592901	42596305	42596379	42590276	42590346	42602494	42602535	1703	4,5	1,0	16,9	0,3	173	173	0.254644924892	0.6795381709975087	0.8,1.0	1.0,0.75	0.025
1705	"ENSG00000082269.12"	"FAM135A"	chr6	+	71136141	71136235	71136272	71136412	71124993	71125079	71138006	71138122	1705	6,2	0,3	10,3	0,0	193	198	0.0664002889989	0.3241352086671042	1.0,0.406	1.0,1.0	-0.297
1706	"ENSG00000082269.12"	"FAM135A"	chr6	+	71195869	71195947	71200736	71200786	71191703	71191857	71212338	71212494	1706	1,1	2,3	3,5	2,1	177	149	0.0122675897799	0.11247160339574902	0.296,0.219	0.558,0.808	-0.426
1709	"ENSG00000068878.10"	"PSME4"	chr2	-	54096512	54096675	54101475	54101631	54093883	54094017	54102763	54102892	1709	12,17	10,11	26,14	17,9	198	198	0.778796643377	1.0	0.545,0.607	0.605,0.609	-0.031
1711	"ENSG00000075415.8"	"SLC25A3"	chr12	+	98989210	98989335	98989504	98989626	98987752	98987913	98991633	98991813	1711	1,0	581,535	0,0	229,149	198	198	1	1.0	0.002,0.0	0.0,0.0	0.001
1712	"ENSG00000075415.8"	"SLC25A3"	chr12	+	98989210	98989439	98989504	98989626	98987756	98987913	98991633	98991813	1712	1,0	581,535	0,0	229,149	198	198	1	1.0	0.002,0.0	0.0,0.0	0.001
